lang	pool	kind	meta	value
pt	outcome.timeup.normal.pool	ASCII_LIKE	7	"Foi por pouco.
O som dizia isso."
pt	outcome.timeup.normal.pool	ASCII_LIKE	8	"O mapa ainda está aberto.
Volte a ele."
pt	outcome.timeup.normal.pool	ASCII_LIKE	9	"As regras do mundo permaneceram firmes.
O sinal de possibilidade era real."
pt	outcome.timeup.normal.pool	ASCII_LIKE	10	O mundo manteve suas regras.
pt	outcome.timeup.normal.pool	ASCII_LIKE	11	"O momento passou.
O registro permanece."
pt	outcome.timeup.normal.pool	ASCII_LIKE	12	"O sol se pôs,
e a sombra cobriu o mundo mais uma vez."
pt	outcome.timeup.normal.pool	ASCII_LIKE	13	"Os últimos grãos de areia caíram,
e a história se fechou em silêncio."
pt	outcome.timeup.normal.pool	ASCII_LIKE	14	"O vento passou,
e as pegadas desapareceram sem deixar rastro."
pt	outcome.timeup.normal.pool	ASCII_LIKE	15	"A maré subiu,
e o que estava ali voltou ao mar."
pt	outcome.timeup.normal.pool	ASCII_LIKE	16	"Silêncio.
Só o tempo passou."
pt	outcome.timeup.normal.pool	ASCII_LIKE	17	"Vitória e derrota
são apenas grãos de areia."
pt	outcome.timeup.normal.pool	ASCII_LIKE	18	"A estrada continua — ou termina.
De qualquer forma, repousa sobre a mesma terra."
pt	outcome.timeup.normal.pool	ASCII_LIKE	19	"> O tempo acabou.
> 
> Nada mais acabou."
pt	outcome.timeup.normal.pool	ASCII_LIKE	20	"> O resultado não mudou.
> 
> Mas sua posição mudou."
pt	outcome.timeup.hard.pool	ASCII_LIKE	1	"Até a aurora se apaga.
Volte com um novo passo."
pt	outcome.timeup.hard.pool	ASCII_LIKE	2	"Em um mundo frágil,
a pressa estilhaça a clareza antes que ela seja encontrada."
pt	outcome.timeup.hard.pool	ASCII_LIKE	3	"O momento escapou.
O sentido, não."
pt	outcome.timeup.hard.pool	ASCII_LIKE	4	"O inverno é paciente.
Seja também."
pt	outcome.timeup.hard.pool	ASCII_LIKE	5	"O céu continuou em movimento.
Você também continuará."
pt	outcome.timeup.hard.pool	ASCII_LIKE	6	"A história segue.
O fim ainda não chegou."
pt	outcome.timeup.hard.pool	ASCII_LIKE	7	"As estrelas estavam lá, observando.
Mais uma vez."
pt	outcome.timeup.hard.pool	ASCII_LIKE	8	"O gelo leva seu tempo.
Você também precisará levar o seu."
pt	outcome.timeup.hard.pool	ASCII_LIKE	9	"O céu continuou em movimento.
Você também pode seguir."
pt	outcome.timeup.hard.pool	ASCII_LIKE	10	"O norte aprendeu a esperar.
Você também deveria."
pt	outcome.timeup.hard.pool	ASCII_LIKE	11	"Isto é um intervalo
— ainda não acabou."
pt	outcome.timeup.hard.pool	ASCII_LIKE	12	"Como nuvens à deriva,
não perca seu fluxo — como um rio."
pt	outcome.timeup.hard.pool	ASCII_LIKE	13	"O som estava perto.
A distância era real.
Mas aquele momento não pôde ser guardado."
pt	outcome.timeup.hard.pool	ASCII_LIKE	14	"Você estava se aproximando.
Só o tempo não estava."
pt	outcome.timeup.hard.pool	ASCII_LIKE	15	"O mundo se manteve fiel às suas regras.
Você tocou a borda delas."
pt	outcome.timeup.hard.pool	ASCII_LIKE	16	"Você não alcançou o tesouro.
Mas o sinal era real."
pt	outcome.timeup.hard.pool	ASCII_LIKE	17	"Nada mudou.
Só a sua posição mudou."
pt	outcome.timeup.hard.pool	ASCII_LIKE	18	"Não foi sorte.
Foi alinhamento."
pt	outcome.timeup.hard.pool	ASCII_LIKE	19	"O momento escapou,
mas o registro permaneceu."
pt	outcome.timeup.hard.pool	ASCII_LIKE	20	"Você atravessou um chão frágil
e deixou o horizonte intacto."
pt	outcome.timeup.hard.pool	ASCII_LIKE	21	"Nada mudou.
Só a sua posição mudou.
Não foi sorte.
Foi alinhamento.
O momento passou.
O registro permanece."
pt	outcome.timeup.hard.pool	ASCII_LIKE	22	"O sol se pôs,
e a sombra cobriu o mundo mais uma vez."
pt	outcome.timeup.hard.pool	ASCII_LIKE	23	"Os últimos grãos de areia caíram,
e a história se fechou em silêncio."
pt	outcome.timeup.hard.pool	ASCII_LIKE	24	"O vento passou,
e as pegadas desapareceram sem deixar rastro."
pt	outcome.timeup.hard.pool	ASCII_LIKE	25	"A maré subiu,
e o que estava ali voltou ao mar."
pt	outcome.timeup.hard.pool	ASCII_LIKE	26	"Silêncio.
Só o tempo passou."
pt	outcome.timeup.hard.pool	ASCII_LIKE	27	"Vitória e derrota
são apenas grãos de areia."
pt	outcome.timeup.hard.pool	ASCII_LIKE	28	"A estrada continua — ou termina.
De qualquer forma, repousa sobre a mesma terra."
pt	outcome.timeup.hard.pool	ASCII_LIKE	29	"A estação se fechou.
A terra permaneceu."
pt	outcome.timeup.hard.pool	ASCII_LIKE	30	"O caminho permanece.
Só seus passos pararam."
pt	outcome.timeup.hard.pool	ASCII_LIKE	31	"Seu tempo acabou.
O céu, não."
pt	outcome.timeup.hard.pool	ASCII_LIKE	32	"Não foi rejeição.
Foi apenas silêncio."
pt	outcome.timeup.hard.pool	ASCII_LIKE	33	"O mundo ainda está inteiro.
Você pode voltar — diferente."
pt	outcome.timeup.hard.pool	ASCII_LIKE	34	"A estação terminou.
A floresta permanece."
pt	outcome.timeup.hard.pool	ASCII_LIKE	35	"A distância estava se fechando.
O tempo manteve seu ritmo."
pt	outcome.timeup.hard.pool	ASCII_LIKE	36	"Seu tempo parou.
O céu continuou em movimento."
pt	outcome.timeup.hard.pool	ASCII_LIKE	37	"Não foi rejeição.
Só silêncio."
pt	outcome.timeup.hard.pool	ASCII_LIKE	38	"O caminho ainda está aqui.
Você pode voltar — diferente."
sv	outcome.success.easy.pool	ASCII_LIKE	1	"Du klarade det.
Sanningen står kvar."
sv	outcome.success.easy.pool	ASCII_LIKE	2	"Även ett litet steg räknas,
när du står kvar."
sv	outcome.success.easy.pool	ASCII_LIKE	3	"Du lyssnade.
Och vägen öppnade sig."
sv	outcome.success.easy.pool	ASCII_LIKE	4	"> Du tog dig hit.
> 
> Reglerna var enkla —
> 
> valet var ditt."
sv	outcome.success.easy.pool	ASCII_LIKE	5	"> Avståndet fick mening.
> 
> Och tiden svarade på dina steg."
sv	outcome.success.easy.pool	ASCII_LIKE	6	"> Allt lyser inte för alltid.
> 
> Men det här ögonblicket gjorde det."
sv	outcome.success.easy.pool	ASCII_LIKE	7	"Ljuset föll jämnt,
och varje skugga försvann."
sv	outcome.success.easy.pool	ASCII_LIKE	8	"Vinden tystnade.
Och allt återvände dit det hörde hemma."
sv	outcome.success.easy.pool	ASCII_LIKE	9	"Ett ögonblick av stillhet.
Världen hämtade andan."
sv	outcome.success.easy.pool	ASCII_LIKE	10	"Spåret ristades djupt i sanden —
utom räckhåll för vinden."
sv	outcome.success.easy.pool	ASCII_LIKE	11	"Balansen återställdes.
Allt ledde fram till detta ögonblick."
sv	outcome.success.easy.pool	ASCII_LIKE	12	"Tiden gled förbi i tystnad,
gömd i minnets hörn."
sv	outcome.success.easy.pool	ASCII_LIKE	13	"Himlen skiftade färg,
och en berättelse nådde sitt slut."
sv	outcome.success.easy.pool	ASCII_LIKE	14	"Vågorna stillnade,
och havet dolde åter sitt djup."
sv	outcome.success.easy.pool	ASCII_LIKE	15	"Stegen stannade,
och bara platsen fanns kvar."
sv	outcome.success.easy.pool	ASCII_LIKE	16	"Seger och förlust
är inget annat än sandkorn."
sv	outcome.success.easy.pool	ASCII_LIKE	17	"Vägen fortsätter — eller tar slut.
Hur som helst vilar den på samma jord."
sv	outcome.success.normal.pool	ASCII_LIKE	1	"Avståndet fick mening.
Tiden svarade på din färd."
sv	outcome.success.normal.pool	ASCII_LIKE	2	"Tiden tog slut.
Men allt är inte över."
sv	outcome.success.normal.pool	ASCII_LIKE	3	"Axeln hittades.
Världen stannade upp."
sv	outcome.success.normal.pool	ASCII_LIKE	4	"Glaset höll andan,
och du stod kvar."
sv	outcome.success.normal.pool	ASCII_LIKE	5	"Under himlens stillhet
vek inte ditt mod."
sv	outcome.success.normal.pool	ASCII_LIKE	6	"Få saker lyser för alltid.
Men det här ögonblicket lyste klart."
sv	outcome.success.normal.pool	ASCII_LIKE	7	"Du korsade den sköra marken
utan att tappa blicken."
sv	outcome.success.normal.pool	ASCII_LIKE	8	"Ögonblicket passerade.
Det som blev kvar består."
sv	outcome.success.normal.pool	ASCII_LIKE	9	"Tur bleknar fort.
Ordning består."
sv	outcome.success.normal.pool	ASCII_LIKE	10	"Himlen gör inga uppehåll i sin ändlösa cirkel,
och inte heller gjorde du det."
sv	outcome.success.normal.pool	ASCII_LIKE	11	"Centrum nåddes.
Världen stod stilla."
sv	outcome.success.normal.pool	ASCII_LIKE	12	"Äntligen här.
Sanningen står orubblig."
sv	outcome.success.normal.pool	ASCII_LIKE	13	"Du gick hela vägen.
Och minns detta: det var du, och ingen annan, som valde den."
sv	outcome.success.normal.pool	ASCII_LIKE	14	"Tiden gled in i tystnad,
och fann sin plats i sinnets djup."
sv	outcome.success.normal.pool	ASCII_LIKE	15	"När himlen förändrades
fick berättelsen sitt slut."
sv	outcome.success.normal.pool	ASCII_LIKE	16	"Vattnet stillnade,
och himlen dolde åter sitt djup."
sv	outcome.success.normal.pool	ASCII_LIKE	17	"Stegen upphörde,
och bara platsen fanns kvar."
sv	outcome.success.normal.pool	ASCII_LIKE	18	"Ljuset föll jämnt,
och varje skugga försvann."
sv	outcome.success.normal.pool	ASCII_LIKE	19	"Vinden tystnade.
Och allt återvände dit det hörde hemma."
sv	outcome.success.normal.pool	ASCII_LIKE	20	"Ett ögonblick av stillhet.
Världen hämtade andan."
sv	outcome.success.normal.pool	ASCII_LIKE	21	"Spåret ristades djupt i sanden —
utom räckhåll för vinden."
sv	outcome.success.normal.pool	ASCII_LIKE	22	"Balansen återställdes.
Allt ledde fram till detta ögonblick."
sv	outcome.success.normal.pool	ASCII_LIKE	23	"LOPPET SLUTFÖRT.
Klart. Funnet.
Det räcker."
sv	outcome.success.normal.pool	ASCII_LIKE	24	"LOPPET SLUTFÖRT.
Vägen höll.
Det gjorde du också."
sv	outcome.success.normal.pool	ASCII_LIKE	25	"Himlen fortsatte röra sig.
Det kan du också."
sv	outcome.success.normal.pool	ASCII_LIKE	26	"LOPPET SLUTFÖRT.
Ett stilla resultat.
Tyngden av verkligt arbete."
sv	outcome.success.normal.pool	ASCII_LIKE	27	"Du gick bara den väg
som världen hade lagt framför dig."
sv	outcome.success.normal.pool	ASCII_LIKE	28	"Marken gav inte vika.
Den litade på dina steg."
sv	outcome.success.normal.pool	ASCII_LIKE	29	"Det här ögonblicket föll i takt
med stjärnornas uråldriga rytm."
sv	outcome.success.normal.pool	ASCII_LIKE	30	"Du tog ingenting.
Du förstod något."
sv	outcome.success.normal.pool	ASCII_LIKE	31	"Du vann ingenting.
Du såg bara sanningen som den var."
sv	outcome.success.normal.pool	ASCII_LIKE	32	"Du tog inte den här platsen.
Du hörde hemma här."
sv	outcome.success.normal.pool	ASCII_LIKE	33	"Du gick en väg
äldre än minnet självt."
sv	outcome.success.normal.pool	ASCII_LIKE	34	"Jorden gjorde inget motstånd.
Den kände igen dig."
sv	outcome.success.normal.pool	ASCII_LIKE	35	"Det här ögonblicket föll i takt
med stjärnornas stillhet."
sv	outcome.success.hard.pool	ASCII_LIKE	1	"I nordanvinden
varar klarhet längre än fart."
sv	outcome.success.hard.pool	ASCII_LIKE	2	"Inte tur.
Riktning."
sv	outcome.success.hard.pool	ASCII_LIKE	3	"Världen förändrades inte.
Din plats i den gjorde det."
sv	outcome.success.hard.pool	ASCII_LIKE	4	"Resultatet stod kvar.
Positionen förändrades."
sv	outcome.success.hard.pool	ASCII_LIKE	5	"Mellan is och glas
valde du kontroll."
sv	outcome.success.hard.pool	ASCII_LIKE	6	"Vågorna tystnade,
och havet tog tillbaka sina dolda djup."
sv	outcome.success.hard.pool	ASCII_LIKE	7	"Några skatter väntar ännu.
Nästa gång, en annan väg."
sv	outcome.success.hard.pool	ASCII_LIKE	8	"Himlen förändrades inte.
Det gjorde du."
sv	outcome.success.hard.pool	ASCII_LIKE	9	"Ögonblicket passerade.
Det som blev kvar var ordning."
sv	outcome.success.hard.pool	ASCII_LIKE	10	"Vintern är ärlig.
Det var ditt lopp också."
sv	outcome.success.hard.pool	ASCII_LIKE	11	"Stjärnorna stod rätt för ett ögonblick.
Du märkte det."
sv	outcome.success.hard.pool	ASCII_LIKE	12	"Avståndet slöts.
Tiden gjorde det inte."
sv	outcome.success.hard.pool	ASCII_LIKE	13	"Världens regler stod fasta.
Och möjligheten var verklig."
sv	outcome.success.hard.pool	ASCII_LIKE	14	"Vägen slöt sig tyst.
Du var redan igenom."
sv	outcome.success.hard.pool	ENGLISH_LIKE	15	"Ingenting förändrades.
Bara din position gjorde det."
sv	outcome.success.hard.pool	ASCII_LIKE	16	"Inte tur.
Samklang."
sv	outcome.success.hard.pool	ASCII_LIKE	17	"Ögonblicket passerade.
Resultatet består."
sv	outcome.success.hard.pool	ASCII_LIKE	18	"Utfallet förändrades inte.
Ändå gick du vidare."
sv	outcome.success.hard.pool	ASCII_LIKE	19	"Resultatet förändrades inte.
Men du nådde en ny nivå."
sv	outcome.success.hard.pool	ASCII_LIKE	20	"Slutet var detsamma.
Men den som nådde dit hade förändrats."
sv	outcome.success.hard.pool	ASCII_LIKE	21	"Målet är detsamma
— men du är inte längre den resenär du var."
sv	outcome.success.hard.pool	ASCII_LIKE	22	"Ljuset föll jämnt,
och varje skugga försvann."
sv	outcome.success.hard.pool	ASCII_LIKE	23	"Vinden tystnade.
Och allt återvände dit det hörde hemma."
sv	outcome.success.hard.pool	ASCII_LIKE	24	"Ett ögonblick av stillhet.
Världen hämtade andan."
sv	outcome.success.hard.pool	ASCII_LIKE	25	"Spåret ristades djupt i sanden —
utom räckhåll för vinden."
sv	outcome.success.hard.pool	ASCII_LIKE	26	"Balansen återställdes.
Allt ledde fram till detta ögonblick."
sv	outcome.success.hard.pool	ASCII_LIKE	27	"Tiden gled förbi i tystnad,
gömd i minnets hörn."
sv	outcome.success.hard.pool	ASCII_LIKE	28	"Himlen skiftade färg,
och en berättelse nådde sitt slut."
sv	outcome.success.hard.pool	ASCII_LIKE	29	"Vågorna stillnade,
och havet dolde åter sitt djup."
sv	outcome.success.hard.pool	ASCII_LIKE	30	"Stegen stannade,
och bara platsen fanns kvar."
sv	outcome.success.hard.pool	ASCII_LIKE	31	"Seger och förlust
är inget annat än sandkorn."
sv	outcome.success.hard.pool	ASCII_LIKE	32	"Vägen fortsätter — eller tar slut.
Hur som helst vilar den på samma jord."
sv	outcome.timeup.easy.pool	ASCII_LIKE	1	"Tiden tog slut.
Inte du."
sv	outcome.timeup.easy.pool	ASCII_LIKE	2	"Skatten kan vänta.
Det kan du också."
sv	outcome.timeup.easy.pool	ASCII_LIKE	3	"Ta ett andetag.
Sedan ett till."
sv	outcome.timeup.easy.pool	ASCII_LIKE	4	"Det räcker för nu.
Vidare till nästa steg."
sv	outcome.timeup.easy.pool	ASCII_LIKE	5	"Du är fortfarande här.
Det är det som räknas."
sv	outcome.timeup.easy.pool	ASCII_LIKE	6	"Loppet tog slut.
Inte du."
sv	outcome.timeup.easy.pool	ASCII_LIKE	7	"TIDEN ÄR UTE.
Loppet tog slut.
Inte du."
sv	outcome.timeup.easy.pool	ASCII_LIKE	8	"TIDEN ÄR UTE.
Reglerna förändras inte.
Försök igen."
sv	outcome.timeup.easy.pool	ASCII_LIKE	9	"TIDEN ÄR UTE.
”Så nära” är också verkligt."
sv	outcome.timeup.easy.pool	ASCII_LIKE	10	"Solen sjönk,
och skuggan täckte världen igen."
sv	outcome.timeup.easy.pool	ASCII_LIKE	11	"De sista sandkornen föll,
och berättelsen slöts i tystnad."
sv	outcome.timeup.easy.pool	ASCII_LIKE	12	"Vinden drog förbi,
och fotspåren försvann utan spår."
sv	outcome.timeup.easy.pool	ASCII_LIKE	13	"Tidvattnet steg,
och det som funnits där återvände till havet."
sv	outcome.timeup.easy.pool	ASCII_LIKE	14	"Tystnad.
Bara tiden passerade."
sv	outcome.timeup.easy.pool	ASCII_LIKE	15	"Seger och förlust
är inget annat än sandkorn."
sv	outcome.timeup.easy.pool	ASCII_LIKE	16	"Vägen fortsätter — eller tar slut.
Hur som helst vilar den på samma jord."
sv	outcome.timeup.normal.pool	ASCII_LIKE	1	"Avståndet krympte.
Tiden gjorde det inte."
sv	outcome.timeup.normal.pool	ASCII_LIKE	2	"Världen behöll sina regler.
Du rörde vid deras gräns."
sv	outcome.timeup.normal.pool	ASCII_LIKE	3	"Skatten förblev utom räckhåll.
Men signalen var verklig."
sv	outcome.timeup.normal.pool	ASCII_LIKE	4	"Några skatter väntar ännu.
Låt oss pröva en annan väg."
sv	outcome.timeup.normal.pool	ASCII_LIKE	5	"Resultatet stod kvar.
Positionen förändrades."
sv	outcome.timeup.normal.pool	ASCII_LIKE	6	"Tiden tog slut.
Meningen gjorde det inte."
sv	outcome.timeup.normal.pool	ASCII_LIKE	7	"Så nära.
Ljudet sade det."
sv	outcome.timeup.normal.pool	ASCII_LIKE	8	"Kartan är fortfarande öppen.
Kom tillbaka till den."
sv	outcome.timeup.normal.pool	ASCII_LIKE	9	"Världens regler stod fasta.
Möjlighetens signal var verklig."
sv	outcome.timeup.normal.pool	ASCII_LIKE	10	Världen behöll sina regler.
sv	outcome.timeup.normal.pool	ASCII_LIKE	11	"Ögonblicket passerade.
Resultatet består."
sv	outcome.timeup.normal.pool	ASCII_LIKE	12	"Solen sjönk,
och skuggan täckte världen igen."
sv	outcome.timeup.normal.pool	ASCII_LIKE	13	"De sista sandkornen föll,
och berättelsen slöts i tystnad."
sv	outcome.timeup.normal.pool	ASCII_LIKE	14	"Vinden drog förbi,
och fotspåren försvann utan spår."
sv	outcome.timeup.normal.pool	ASCII_LIKE	15	"Tidvattnet steg,
och det som funnits där återvände till havet."
sv	outcome.timeup.normal.pool	ASCII_LIKE	16	"Tystnad.
Bara tiden passerade."
sv	outcome.timeup.normal.pool	ASCII_LIKE	17	"Seger och förlust
är inget annat än sandkorn."
sv	outcome.timeup.normal.pool	ASCII_LIKE	18	"Vägen fortsätter — eller tar slut.
Hur som helst vilar den på samma jord."
sv	outcome.timeup.normal.pool	ASCII_LIKE	19	"> Tiden tog slut.
> 
> Inget annat gjorde det."
sv	outcome.timeup.normal.pool	ENGLISH_LIKE	20	"> Utfallet förändrades inte.
> 
> Men din position gjorde det."
sv	outcome.timeup.hard.pool	ASCII_LIKE	1	"Till och med norrsken bleknar.
Kom tillbaka med ett nytt steg."
sv	outcome.timeup.hard.pool	ASCII_LIKE	2	"I en skör värld
krossar brådska klarheten innan den hinner hittas."
sv	outcome.timeup.hard.pool	ASCII_LIKE	3	"Ögonblicket gled undan.
Meningen gjorde det inte."
sv	outcome.timeup.hard.pool	ASCII_LIKE	4	"Vintern är tålmodig.
Var det också."
sv	outcome.timeup.hard.pool	ASCII_LIKE	5	"Himlen fortsatte röra sig.
Det kommer du också att göra."
sv	outcome.timeup.hard.pool	ASCII_LIKE	6	"Berättelsen går vidare.
Slutet har inte kommit än."
sv	outcome.timeup.hard.pool	ASCII_LIKE	7	"Stjärnorna fanns där och såg på.
Igen."
sv	outcome.timeup.hard.pool	ASCII_LIKE	8	"Isen tar sin tid.
Det behöver du också göra."
sv	outcome.timeup.hard.pool	ASCII_LIKE	9	"Himlen fortsatte röra sig.
Det kan du också."
sv	outcome.timeup.hard.pool	ASCII_LIKE	10	"Norden har lärt sig att vänta.
Det bör du också."
sv	outcome.timeup.hard.pool	ASCII_LIKE	11	"Det här är ett mellanspel
— inte slutet."
sv	outcome.timeup.hard.pool	ASCII_LIKE	12	"Som drivande moln:
tappa inte ditt flöde — som en flod."
sv	outcome.timeup.hard.pool	ASCII_LIKE	13	"Ljudet var nära.
Avståndet var verkligt.
Men det ögonblicket gick inte att spara."
sv	outcome.timeup.hard.pool	ASCII_LIKE	14	"Du närmade dig.
Det var bara tiden som inte gjorde det."
sv	outcome.timeup.hard.pool	ASCII_LIKE	15	"Världen höll fast vid sina regler.
Du rörde vid deras kant."
sv	outcome.timeup.hard.pool	ASCII_LIKE	16	"Du nådde inte skatten.
Men signalen var verklig."
sv	outcome.timeup.hard.pool	ENGLISH_LIKE	17	"Ingenting förändrades.
Bara din position gjorde det."
sv	outcome.timeup.hard.pool	ASCII_LIKE	18	"Det var inte tur.
Det var samklang."
sv	outcome.timeup.hard.pool	ASCII_LIKE	19	"Ögonblicket gled undan,
men resultatet blev kvar."
sv	outcome.timeup.hard.pool	ASCII_LIKE	20	"Du korsade skör mark
och lämnade horisonten obruten."
sv	outcome.timeup.hard.pool	ENGLISH_LIKE	21	"Ingenting förändrades.
Bara din position gjorde det.
Det var inte tur.
Det var samklang.
Ögonblicket passerade.
Resultatet består."
sv	outcome.timeup.hard.pool	ASCII_LIKE	22	"Solen sjönk,
och skuggan täckte världen igen."
sv	outcome.timeup.hard.pool	ASCII_LIKE	23	"De sista sandkornen föll,
och berättelsen slöts i tystnad."
sv	outcome.timeup.hard.pool	ASCII_LIKE	24	"Vinden drog förbi,
och fotspåren försvann utan spår."
sv	outcome.timeup.hard.pool	ASCII_LIKE	25	"Tidvattnet steg,
och det som funnits där återvände till havet."
sv	outcome.timeup.hard.pool	ASCII_LIKE	26	"Tystnad.
Bara tiden passerade."
sv	outcome.timeup.hard.pool	ASCII_LIKE	27	"Seger och förlust
är inget annat än sandkorn."
sv	outcome.timeup.hard.pool	ASCII_LIKE	28	"Vägen fortsätter — eller tar slut.
Hur som helst vilar den på samma jord."
sv	outcome.timeup.hard.pool	ASCII_LIKE	29	"Årstiden slöts.
Landet blev kvar."
sv	outcome.timeup.hard.pool	ASCII_LIKE	30	"Vägen finns kvar.
Bara dina steg stannade."
sv	outcome.timeup.hard.pool	ASCII_LIKE	31	"Din tid tog slut.
Himlen gjorde det inte."
sv	outcome.timeup.hard.pool	ASCII_LIKE	32	"Det var inte ett avslag.
Bara tystnad."
sv	outcome.timeup.hard.pool	ASCII_LIKE	33	"Världen är fortfarande hel.
Du kan återvända — förändrad."
sv	outcome.timeup.hard.pool	ASCII_LIKE	34	"Årstiden tog slut.
Skogen blev kvar."
sv	outcome.timeup.hard.pool	ASCII_LIKE	35	"Avståndet höll på att slutas.
Tiden behöll sin rytm."
sv	outcome.timeup.hard.pool	ASCII_LIKE	36	"Din tid stannade.
Himlen fortsatte röra sig."
sv	outcome.timeup.hard.pool	ASCII_LIKE	37	"Det var inte ett avslag.
Bara tystnad."
sv	outcome.timeup.hard.pool	ASCII_LIKE	38	"Vägen finns fortfarande här.
Du kan komma tillbaka — förändrad."
